EVTDESC4111;有心栽花花不发，无心插柳柳成荫。正室一直无子，反而陪嫁的侍女诞生了一位男孩;;;;;;;;;;;;;x;
EVTOPTA4111;立为储君;;;;;;;;;;;;;x;
EVTOPTB4111;等待嫡子;;;;;;;;;;;;;x;
EVTNAME4112;获得胡女;;;;;;;;;;;;;x;
EVTDESC4112;在你拉弓以前，突然有什么东西惊走了动物，它走远了。“什么人！”你大喝一声。树丛里慢慢站起来一个穿着胡服的女孩，她的美貌在你的国家，甚至邻国都极为罕有。你沉默不语。春意盎然，当你的手下把她带到身前，鼻腔里充满她飘散的香味时，一个念头出现在你脑中;;;;;;;;;;;;;x;
EVTOPTA4112;可爱的女孩……;;;;;;;;;;;;;x;
EVTOPTB4112;正好是用来笼络大臣的工具;;;;;;;;;;;;;x;
EVTNAME4113;母强子弱;;;;;;;;;;;;;x;
EVTDESC4113;你像个木偶一样一动不动的坐在国君的位置上，大臣们表面上向你报告国事，眼睛却盯着你身后的母后;;;;;;;;;;;;;x;
EVTOPTA4113;把事情交给亲生母亲没什么不好;;;;;;;;;;;;;x;
EVTOPTB4113;牝鸡司晨，国将不宁。政事还是交给大臣处理吧。;;;;;;;;;;;;;x;
EVTNAME4114;天才幼主;;;;;;;;;;;;;x;
EVTDESC4114;无论什么东西你看过一遍就能记住，无论什么事你做过一遍就能学会，国人们都高兴的传说着：我们的国君是个天才！;;;;;;;;;;;;;x;
EVTOPTA4114;人心所向;;;;;;;;;;;;;x;
EVTNAME4115;昏聩幼主;;;;;;;;;;;;;x;
EVTDESC4115;政事的学习你从不在意，国君应遵守的礼仪也完全无视，每天就和近侍们玩闹，甚至对大臣进行恶作剧。大臣们都对你头痛不已;;;;;;;;;;;;;x;
EVTOPTA4115;你的庶兄看到了机会，大肆联络大臣;;;;;;;;;;;;;x;
EVTOPTB4115;不能无视宗法！;;;;;;;;;;;;;x;
EVTOPTC4115;国事交给大臣们处理就好，还是专心去玩吧！;;;;;;;;;;;;;x;
EVTNAME4116;君主无道;;;;;;;;;;;;;x;
EVTDESC4116;你在国中肆意妄为，不仅国人不满，连远方的诸侯提起你时都一脸鄙夷;;;;;;;;;;;;;x;
EVTOPTA4116;管他们去死！;;;;;;;;;;;;;x;
EVTNAME4117;君主怠政;;;;;;;;;;;;;x;
EVTDESC4117;君主沉迷于后宫的奢靡生活之中，数年不曾处理国事，国家政令不行，积弊甚多;;;;;;;;;;;;;x;
EVTOPTA4117;声色犬马，郑卫之音;;;;;;;;;;;;;x;
EVTNAME4118;一代雄主;;;;;;;;;;;;;x;
EVTDESC4118;你带领军队接连打了许多胜仗，将士们都相信跟着你一定能战无不胜;;;;;;;;;;;;;x;
EVTOPTA4118;必胜！;;;;;;;;;;;;;x;
EVTNAME4119;贤明君主;;;;;;;;;;;;;x;
EVTDESC4119;你把所有事情处理得井井有条，官员们各司其职，百姓各安其业;;;;;;;;;;;;;x;
EVTOPTA4119;明君;;;;;;;;;;;;;x;
EVTNAME4120;君主死亡;;;;;;;;;;;;;x;
EVTDESC4120;新君即位，先君的一切无论多伟大或者多荒诞都已经随风而逝;;;;;;;;;;;;;x;
EVTOPTA4120;人亡政息;;;;;;;;;;;;;x;
EVTNAME4121;庶子夺位;;;;;;;;;;;;;x;
EVTDESC4121;你的嫡子$HEIR$突然死去，庶子趁机拉拢了一批贵族要求立他为储君;;;;;;;;;;;;;x;
EVTOPTA4121;默认;;;;;;;;;;;;;x;
EVTOPTB4121;不可饶恕;;;;;;;;;;;;;x;
EVTNAME4122;继承人染病;;;;;;;;;;X
EVTDESC4122;你的继承人, $HEIR$, 正艰难的呼吸着. $HEIR_CAP_S_PRONOUN$ 已经在床上躺了三天了, 在 $HEIR_S_PRONOUN$ 的额头上的汗珠中反射出了你眼中对于 $HEIR_S_PRONOUN$ 性命的焦虑. 无论你怎么做  $HEIR_CAP_S_PRONOUN$ 可能都熬不过今晚了. ;;;;;;;;;;X
EVTOPTA4122;去请一个训练有素的医生来. ;;;;;;;;;;X
EVTOPTB4122;为 $HEIR_S_PRONOUN$ 的性命祈祷吧. ;;;;;;;;;;X
EVTNAME4123;宠爱幼子;;;;;;;;;;;;;x;
EVTDESC4123;多可爱的孩子啊，像他的母亲一样漂亮，像他的父亲一样聪明;;;;;;;;;;;;;x;
EVTOPTA4123;废长立幼;;;;;;;;;;;;;x;
EVTOPTB4123;维护嫡长;;;;;;;;;;;;;x;
EVTNAME4124;绝代佳人;;;;;;;;;;;;;x;
EVTDESC4124;北方有佳人，绝世而独立，一顾倾人城，再顾倾人国。你好不容易从眼前的美女身上回过神来，却发现你的儿子不知什么时候来到旁边，正一脸痴迷的盯着佳人。;;;;;;;;;;;;;x;
EVTOPTA4124;自己纳妾;;;;;;;;;;;;;x;
EVTOPTB4124;赏赐太子;;;;;;;;;;;;;x;
EVTNAME4125;大阴谋;;;;;;;;;;;;;x;
EVTDESC4125;什么！竟然有人谋反！;;;;;;;;;;;;;x;
EVTOPTA4125;镇压！;;;;;;;;;;;;;x;
EVTNAME4126;新继承人;;;;;;;;;;;;;x;
EVTDESC4126;国无储君，今寡人喜得一子，可令诸公卿入宫来贺。;;;;;;;;;;;;;x;
EVTOPTA4126;宣告国内，赦死罪以下以贺;;;;;;;;;;;;;x;
EVTOPTB4126;告知于诸邻，共庆此喜;;;;;;;;;;;;;x;
EVTNAME4127;兄终弟及;;;;;;;;;;;;;x;
EVTDESC4127;由于先君的继承人还没有成年，我国将采取兄终弟及制度保证国家的稳定。吴国与中原各国奉行嫡长继承制度不同，保留了较为原始的兄终弟及传统，从吴国创立者吴太伯到吴国圣贤季札，吴国多次上演这样的故事。;;;;;;;;;;;;;x;
EVTOPTA4127;王子尚幼，长弟即位;;;;;;;;;;;;;x;
EVTNAME4128;正统复辟;;;;;;;;;;;;;x;
EVTDESC4128;越国的祖先可以追溯到远古的夏朝时期，姒姓统治在越国延续了接近两千年，其中经历的历史多已不能考证，只留下真实传说并存的记述。;;;;;;;;;;;;;x;
EVTOPTA4128;正统之君，复临君位;;;;;;;;;;;;;x;
dachenfuzheng;大臣辅政;;;;;;;;;;X
desc_dachenfuzheng;大臣辅政;;;;;;;;;;X
hunkuijunzhu;昏聩君主;;;;;;;;;;X
desc_hunkuijunzhu;昏聩君主;;;;;;;;;;X
junzhuwudao;君主无道;;;;;;;;;;X
desc_junzhuwudao;君主无道;;;;;;;;;;X
junzhudaizheng;君主怠政;;;;;;;;;;X
desc_junzhudaizheng;君主怠政;;;;;;;;;;X
yidaixiongzhu;一代雄主;;;;;;;;;;X
desc_yidaixiongzhu;一代雄主;;;;;;;;;;X
junzhuxianming;君主贤明;;;;;;;;;;X
desc_junzhuxianming;君主贤明;;;;;;;;;;X
chongjibuman;宠姬不满;;;;;;;;;;X
desc_chongjibuman;宠姬不满;;;;;;;;;;X
taiziyinmouzuoluan;太子阴谋作乱;;;;;;;;;;X
desc_taiziyinmouzuoluan;太子阴谋作乱;;;;;;;;;;X
EVTNAME17550;开局更换君主;;;;;;;;;;;;;x;
EVTDESC17550;开局更换君主，为了照顾强迫症，我也是疯了！;;;;;;;;;;;;;x;
